DDI ID,Description,brand,Model,S/N,Floor,Side,Department,REMARKS,,supplied company,Eng./contact,LPO/invoice,Sub Category(BIO),Original Value (PR),Accumulated Depreciation,Salvage Value,Item Age,install date,Usage Status,Full Loss
BE00938,+ACI-Mixer, Fisher Scientific +ACI-,Fisher Scientific Counter,1016 21045,+ACI-,095117980+ACI-,3,B,BIO BANK,,,,,,,,,,,2010,USE,
BE00939,Vortex Mixer ABV+AC0-1 ,ABV+AC0-1,ABV+AC0-1,2012041801,3,B,BIO BANK,,,,,,,,,,,2011,USE,
BE00940,Mini ProCycler Solvent Recycling system,5704,5704,Pro 9700,4,A,BIO BANK,scrapped 30/5/23,,,,,,,,,,2010,USE,
BE00941,POWER SUPPLEY,GE,eps+AC0-301,AD003313,4,B,IICTU,cuboard(ajith),,,,,,,,,,,,
BE00942,POWER SUPPLEY,GE,eps+AC0-301,AD003341,4,B,IICTU,cuboard(ajith),,,,,,,,,,,,
be00943,TISSUE LYSER +AC0-LT,QIAGEN,TISSUE LYSER +AC0-LT,+ACI-,23100106756+ACI-,4,B,GENETIC LAB,,,,,,,,,,,,,
BE00944,PH METER,METTELER TOLLEDO,SEVEN MULTI,+ACI-,1231325409+ACI-,4,B,GENETIC LAB,,,Tectron,,,,,,,,,,
BE00945,LABNET,LABNET,VORTEMP+AC0-56,+ACI-,09092461+ACI-,4,B,GENETIC LAB,,,,,,,,,,,,,
BE00946,Seca Balance,SECA,NIL,1766109050048,4,B,GENETIC LAB,,,,,,,380,,,,2014,USE,
BE00947,Seca Balance,SECA,NIL,1767109050062,4,B,GENETIC LAB,,,,,,,380,,,,2014,USE,
BE00948,REFRIGERATOR,thoshiba,GR+AC0-R70UD+AC0-K,+ACI-,002922+ACI-,4,B,GENETIC LAB,,,,,,,,,,,,,
BE00949,Fluorescent plate reader,Flex 800TB,Flex 800TB,242083,4,B,GENETIC LAB,scrapped 30/5/23,,,,,,,,,,2010,USE,
BE00950,Qubit Florometer,Qubit 2.0 ,Qubit 2.0 ,1103003283,4,B,GENETIC LAB,found in genome 15/11/2020,,,,,,,,,,2010,USE,
BE00951,Fisher Microfuge,Mini,Mini,10514235,4,B,GENETIC LAB,,,,,,,,,,,2011,USE,
BE00952,Power Supply,Powerpack,Powerpack,041BR79172,4,B,GENETIC LAB,,,,,,,,,,,2010,USE,
BE00953,Power Supply,Powerpack,Powerpack,041BR79129,4,B,GENETIC LAB,,,,,,,,,,,2010,USE,
BE00954,WEIGHING BALANCE,OHAUS,HARWARD TRIP,1400+AC0-1500,4,B,IICTU,,,,,,,,,,,,,
BE00955,Waterbath,NB+AC0-9,NB+AC0-9,02+AC0-1808,4,B,IICTU/PIBTU,found in Store B1 25th oct,,,,,,,,,,2010,USE,
BE00956,NANODROP,THERMO,NANO DROP+AC0-2000,J799,F4,B,IICTU/PIBTU,found in gentic lab 15/11/2020,,,,,,,,,,,,
BE00957,GYRO ROCKER,STUART,SSL3,R00101898,F4,B,FREEZER ROOM,cold room 4th flr,,,,,,,,,,,,
BE00958,HOT PLATE,THERMO,SP+AC0-8857105,C3710506091508904,F4,B,FREEZER ROOM,found in IICTU 2023,,,,,,,,,,,,
BE00959,SNAP I.D. detection system,MILLE PORE,NIL,7261,3,B,BMBU,Scrapped,,,,,,,,,,2010,USE,
BE00960,MiniProtein,Dodeca cell,Dodeca cell,143BR00824,3,B,BMBU,,,,,,,,,,,2010,USE,
BE00963,RH Viewer box,RH Viewer box,RH Viewer box,187971038090,,B,Clinical lab,  shifted to store,,,,,,,,,,,,
BE00966,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,FI,B,MS CLINIC,,,,,,,,,,,,,
BE00967,GLUCOMETER,ABBOTT,OPTIUM,PO6FB,FI,B,Ophthalmology Clinic,,,,,,,,,,,,,
BE00968,GLUCOMETER,ABBOTT,OPTIUM,POO42,FI,B,Pediatric Clinic,,,,,,,,,,,,,
BE00969,GLUCOMETER,ABBOTT,OPTIUM,PIB8A,GR,B,General clinic,,,,,,,,,,,,,
BE00970,GLUCOMETER,ABBOTT,OPTIUM,PII9C,GR,B,General clinic,,,,,,,,,,,,,
BE00971,GLUCOMETER,ABBOTT,OPTIUM,PICD9,GR,B,General clinic,Phlebotomy Gflr,,,,,,,,,,,,
BE00972,GLUCOMETER,ABBOTT,OPTIUM,PO92D,GR,B,Podaitry Clinic,,,,,,,,,,,,,
BE00973,GLUCOMETER,ABBOTT,OPTIUM,POA2C,GR,B,Podaitry Clinic,,,,,,,,,,,,,
BE00974,GLUCOMETER,ABBOTT,OPTIUM,PIB87,GR,B,Podaitry Clinic,,,,,,,,,,,,,
BE00975,GLUCOMETER,ABBOTT,OPTIUM,POB43,GR,B,Cardiolgy clinic,,,,,,,,,,,,,
BE00976,GLUCOMETER,ABBOTT,OPTIUM,PIBC2,F4,B,Medical Fitness Center,found in store 19th sept,,,,,,,,,,,,
BE00977,GLUCOMETER,ABBOTT,OPTIUM,POAIC,F4,B,Medical Fitness Center,,,,,,,,,,,,,
BE00978,GLUCOMETER +AC0-  REPLACED WITH PID9C,ABBOTT,OPTIUM,POICO,F4,A,Medical Fitness Center,,,,,,,,,,,,,
BE00979,GLUCOMETER,ABBOTT,OPTIUM,PI229,F4,B,Medical Fitness Center,,,,,,,,,,,,,
BE00980,GLUCOMETER,ABBOTT,OPTIUM,PO934,F4,B,Medical Fitness Center,,,,,,,,,,,,,
BE00981,GLUCOMETER,ABBOTT,OPTIUM,PID66,GR,B,General clinic,,,,,,,,,,,,,
BE00982,GLUCOMETER,ABBOTT,OPTIUM,PO785,GR,B,General clinic,,,,,,,,,,,,,
BE00983,GLUCOMETER,ABBOTT,OPTIUM,PO6D5,GR,B,General clinic,,,,,,,,,,,,,
BE00984,GLUCOMETER,ABBOTT,OPTIUM,PO57F,GR,B,General clinic,,,,,,,,,,,,,
BE00985,GLUCOMETER,ABBOTT,OPTIUM,PO750,GR,B,General clinic,,,,,,,,,,,,,
BE00986,GLUCOMETER,ABBOTT,OPTIUM,PID53,GR,A,WELL BEING,BME Coustody,,,,,,,,,,,,
BE00987,GLUCOMETER,ABBOTT,OPTIUM,PI2BA,BI ,A,DIC,,,,,,,,,,,,,
BE00988,GLUCOMETER,ABBOTT,OPTIUM,PI637,BI ,A,DIC,,,,,,,,,,,,,
BE00989,GLUCOMETER,ABBOTT,OPTIUM,PIA57,BI ,A,DIC,,,,,,,,,,,,,
BE00990,CREATININE,STAT CENSOR,NOVA BIOMEDICAL,47010411045,BI ,A,DIC,found in store 19th sept,,,,,,,,,,,,
BE00991,GLUCOMETER,ABBOTT,OPTIUM,POE2E,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00992,GLUCOMETER,ABBOTT,OPTIUM,POA4F,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00993,GLUCOMETER,ABBOTT,OPTIUM,PO23F,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00994,GLUCOMETER,ABBOTT,OPTIUM,PO5IB,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00995,GLUCOMETER,ABBOTT,OPTIUM,POAOI,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00996,GLUCOMETER,ABBOTT,OPTIUM,POA20,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00997,GLUCOMETER,ABBOTT,OPTIUM,POAF6,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00998,GLUCOMETER,ABBOTT,OPTIUM,PIA74,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE00999,GLUCOMETER,ABBOTT,OPTIUM,POBFE,FI,B,DAFNE,found in store 19th sept,,,,,,,,,,,,
BE01000,UV+AC0-VIS Spectrophotometer,Varian Cary,50BIO,UV1007M068,F3,B,BMBU,found in genetic 4th flr 3/11/21,,Al+AC0-Arfaj,,PO00000819,,2906,,,,,,
BE01001,Wheel Chair,,,,,,store,,,,,,,,,,,,,
BE01002,Wheel Chair,,,,,,B2 coridor,,,,,,,,,,,,,
BE01020,GLUCOMETER,ABBOTT,OPTIUM,PIB9B,F1,B,EDUCATION,BME Coustody,,,,,,,,,,,,
BE01021,GLUCOMETER,ABBOTT,OPTIUM,POEBC,F1,B,EDUCATION,,,,,,,,,,,,,
BE01022,GLUCOMETER,ABBOTT,OPTIUM,PI28B,F1,B,EDUCATION,,,,,,,,,,,,,
BE01023,GLUCOMETER,ABBOTT,OPTIUM,PI3OB,F1,B,EDUCATION,BME Coustody,,,,,,,,,,,,
BE01024,GLUCOMETER,ABBOTT,OPTIUM,POB6C,GR,B,PHARMACY,,,,,,,,,,,,,
BE01025,GLUCOMETER,ABBOTT,OPTIUM,PID9C,F4,A,Medical Fitness Center,,,,,,,,,,,,,
BE01026,GLUCOMETER,ABBOTT,OPTIUM,PII9C,F1,B,Pediatric Clinic,,,,,,,,,,,,,
BE01027,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01028,GLUCOMETER,ABBOTT,OPTIUM,PIA29,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01029,GLUCOMETER,ABBOTT,OPTIUM,POO4F,F1,B,DIETITION,,,,,,,,,,,,,
BE01030,GLUCOMETER,ABBOTT,OPTIUM,PO5B7,F1,B,DIETITION,,,,,,,,,,,,,
BE01031,GLUCOMETER,ABBOTT,OPTIUM,PIOIF,FI,B,DAFNE,,,,,,,,,,,,,
BE01032,GLUCOMETER,ABBOTT,OPTIUM,POC46,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01033,GLUCOMETER,ABBOTT,OPTIUM,PIIA9,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01034,GLUCOMETER,ABBOTT,OPTIUM,PIB5D,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01035,AIRWAY MANAGEMENT TRAINER,LAERDAL,,,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01036,RESSUSCI ANNE ADVANCED SKILL TRAINER,LAERDAL,,,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01037,SIM BABY UNIT/COMPRESSOR/PERIPHER,LAERDAL,,,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01038,GLUCOMETER,ABBOTT,OPTIUM,PIA32,F1,B,EDUCATION,,,,,,,,,,,,,
BE01039,CARDIO PULMENORY PATIENT SIMULATOR,LAERDAL,,,  1stfoor,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01040,GLUCOMETER,ABBOTT,OPTIUM,POAID,GR,B,PHARMACY,,,,,,,,,,,,,
BE01041,GLUCOMETER,ABBOTT,OPTIUM,PO570,F1,B,PHARMACY,,,,,,,,,,,,,
BE01042,GLUCOMETER,ABBOTT,OPTIUM,POAO5,F1,B,Clinical lab,BME Coustody,,,,,,,,,,,,
BE01043,GLUCOMETER,ABBOTT,OPTIUM,POC13,FI,B,GENETIC LAB,,,,,,,,,,,,,
BE01044,GLUCOMETER,ABBOTT,OPTIUM,PIC96,F1,B,DIETITION,DAFNE,,,,,,,,,,,,
BE01045,Vital sign monitor,WELCHALLYN,74CT,+ACI-,100078712716+ACI-,GR,B,General clinic,1st flr rm304,,,,,,,,,,,,
BE01046,Vital sign monitor,WELCHALLYN,74CT,+ACI-,100079102816+ACI-,GR,B,General clinic,,,,,,,,,,,,,
BE01047,ELECTRONIC THERMO METER,WELCHALLYN,SURE TEMP.,15091019,GR,B,General clinic,found in clinic store 1st flr 22/11/2020,,,,,,,,,,,,
BE01048,ELECTRONIC THERMO METER,WELCHALLYN,SURE TEMP.,15152208,GR,B,General clinic,found in clinic store 1st flr 22/11/2020,,,,,,,,,,,,
BE01049,ELECTRONIC THERMO METER,WELCHALLYN,SURE TEMP.,15171225,GR,B,General clinic,found in clinic store 1st flr 22/11/2020,,,,,,,,,,,,
BE01050,FREEZER+AC0-40,THERMO,DXF40040V,+ACI-,300140066+ACI-,F3,B,GENETIC LAB,found in BMBU F3 29/08/2020,,,,,,,,,,,,
BE01051,FREEZER+AC0-80,THERMO,UXF50086V,+ACI-,148955401160803+ACI-,F3,B,GENETIC LAB,found in BMBU F3 29/08/2020,,,,,,,,,,,,
BE01052,REFRIGERATOR,FIOCCHETTI,MED+AC0-1501,62108,F3,B,BIO BANK,,,,,,,,,,,,,
BE01053,LIQUID NITROGEN LOCATOR,THERMO,LOCATOR 6 PLUS,300148723,F3,B,BIO BANK,,,,,,,,,,,,,
BE01054,REFRIGERATOR,thoshiba,GRW77UDZK,70410612,F3,B,BIO BANK,,,,,,,,,,,,,
BE01055,FREEZER+AC0-40,THERMO,7320V,300026505,F4,B,IICTU,,,,,,,,,,,,,
BE01056,AUTOMATED CELL COUNTER,BIO RAD,TC+AC0-20,508BR06567,F3,B,BIO BANK,,,,,,,,,,,,,
BE01057,RT PCR,APPLIED BIO SYSTEM,QUAN STUDIOS,272521000,F4,B,IICTU,,,,,,,,,,,,,
BE01058,Vital sign monitor,WELCHALLYN,74CT,+ACI-,100078522716+ACI-,GR,B,General clinic,,,,,,,,,,,,,
BE01059,Vital sign monitor,WELCHALLYN,74CT,+ACI-,100079222816+ACI-,GR,B,General clinic,,,,,,,,,,,,,
BE01060,GLUCOMETER,ABBOTT,OPTIUM,PID53,B1,A,CAMBRIDGE RESEARCH,,,,,,,,,,,,,
BE01061,Access+AC0-2,BECKMAN,,570481,F3,B,Clinical lab,,,ATC+AC0-Lab,,,,,,,,,,
BE01062,AUTOCLAVE,GE,,. 53127029,F3,B,Clinical lab,,,ATC+AC0-Lab,,,,,,,,18.01.2018,,
BE01063,INCUBATOR ,THERMO,,. 42241282,F3,B,Clinical lab,,,ATC+AC0-Lab,,,,,,,,26.09.2019,,
BE01064,Laison Analyzer,LAISON,DIASORIN,+ACI-,2229004574+ACI-,F3,B,Clinical lab,shifted to store 23/7/24,,ATC,,,,,,,,+ACI- Jan, 2011+ACI-,,
BE01065,GLUCOMETER,ABBOTT,OPTIUM,POBB8,F1,B,EDUCATION,,,,,,,,,,,,,
BE01066,GLUCOMETER,ABBOTT,OPTIUM,PO7BB,GR,B,General clinic,,,,,,,,,,,,,
BE01067,HISTOLOGICAL OVEN,BIO OPTICA,SVN+AC0-1790(40+AC0-300+AC0-100),+ACI-,301828094+ACI-,F3,B,BIO BANK,,,MedArabia,,,,,,,,,,
BE01068,Euthanization system,Next advance,QUIB TEK+AC0-1,303748,B1,B,AHF,,,MedArabia,,,,,,,,,,
BE01069,microscope accessories,,olympus,,F3,B,BIO BANK,,,,,,,,,,,,,
BE01070,autoclave,tuttnauer,5050ELCPVGBHP+AC0-D,16040209,F3,B,F3 LAB,,,,,,,,,,,,,
BE01071,Hemoglobin testing system,BIO RAD,D+AC0-100,DT7H302701,F3,B,Clinical lab,Repetition BE01114,,ATC,,,,,,,,28.10.2018,,
BE01072,analitical balance,Metler toledo,ME+AC0-204,B840541018,F3,B,BIO BANK,,,,,,,,,,,,,
BE01073,Liquid nitrogen tank,THERMO,CY50985+AC0-70,NPB2018160932Y,F4,B,IICTU,,,,,,,,,,,,,
BE01074, BIO RADPOWER SUPPLY,BIO RAD,POWER PAC BASIC,041BR175321,F4,B,IICTU,,,,,,,,,,,,,
BE01075, BIO RADPOWER SUPPLY,BIO RAD,POWER PAC BASIC,041BR175334,F4,B,IICTU,,,,,,,,,,,,,
BE01076,VITAL SIGN MONITOR,SUNTEK MEDICAL,SUN TECH CT+AC0-40,+ACI-,00106567+ACI-,GR,B,General clinic,B2 store,,,,,,,,,,,,
BE01077,VITAL SIGN MONITOR,SUNTEK MEDICAL,SUN TECH CT+AC0-40,+ACI-,00106879+ACI-,GR,B,General clinic,found in fitness 19th sept,,,,,,,,,,,,
BE01078,VITAL SIGN MONITOR,SUNTEK MEDICAL,SUN TECH CT+AC0-40,+ACI-,00106699+ACI-,GR,B,General clinic,B2 store,,,,,,,,,,,,
BE01079,TONOPORT,GE,TONOPORT V,TONO+AC0-18874,GR,B,General clinic,repeat BE01129,,,,,,,,,,,,
BE01080,INCUBATOR FOR CSSD,GE,DROIC10/20FR,IC1020FR5117,B1,B,CSSD,,,,,,,,,,,,,
BE01081,blood drawing chair,LIKAMED,sensa flex A3,+ACI-,17SFLOO78+ACI-,GR,B,PHELBOTOMY,store mech.room,,,,,,,,,,,,
BE01082,blood drawing chair,LIKAMED,sensa flex A3,+ACI-,17SFLOO79+ACI-,GR,B,PHELBOTOMY,store mech.room,,,,,,,,,,,,
BE01083,chemidoc imaging systemchemidoc mp,Bio+AC0-rad,,734br+AC0-2579,F4,B,IICTU,,,,,,,,,,,,,
BE01084,Nutating MIXER,FISHER BRAND,+ACI-,88861042+ACI-,12CF61042113,F3,B,BIO BANK,,,Alessa,,,,,,,,,,
BE01085,Nutating MIXER,FISHER BRAND,+ACI-,88861042+ACI-,12CF61042114,F3,B,BIO BANK,,,Alessa,,,,,,,,,,
BE01086,SHAKER,HIEDOLF,TITRAMAX+AC0-100,+ACI-,2001467160518+ACI-,F3,B,BMBU,found in BMBU F3 29/08/2020,,,,,,,,,,,,
BE01087,ROTATOR,THERMO,+ACI-,88880021+ACI-,+ACI-,13KT21006+ACI-,F4,B,GENETIC LAB,,,,,,,,,,,,,
BE01088,ORBITRAP LCMS/MS ,THERMO SCIENTIFIC,Q+AC0-EXACTIVE IF,+ACI-,05446L+ACI-,F3,B,BMBU,found in protomic 12th sept,,,,,,,,,,,,
BE01089,LIQUID NITROGEN TANK,THERMO,CG 509609,+ACI-,300172072+ACI-,F3,B,BIO BANK,,,,,,,,,,,,,
BE01090,DENTEL X RAY,BELMONT,PHOT XII+AC0-S 505     AR+AC0-55WK6ME8,EX16L0228,F1,B,Dental clinic,dental,,SAYAFE,,,,,,,,,,
BE01091,REVCO FREEZER,THERMO,REVCO+AC0-80,+ACI-,1118318801171103+ACI-,F3,B,BIO BANK,,,ATC,,,,,,,,,,
BE01092,REVCO FREEZER,THERMO,REVCO+AC0-80,+ACI-,1118360001171116+ACI-,F3,B,BIO BANK,,,ATC,,,,,,,,,,
BE01093,CENTRIFUGE,SORVALL,SORVALL ST+AC0-40,+ACI-,42198856+ACI-,F3,B,BIO BANK,,,Al+AC0-essa,,,,,,,,,,
BE01094,LOCATOR PLUS,THERMO,CG+AC0-509109,+ACI-,300172072+ACI-,F3,B,BIO BANK,,,,,,,,,,,,,
BE01095,AUTOMATED CELL COUNTER,BIORAD,TC+AC0-20,+ACI-,508BR07581+ACI-,F3,B,BIO BANK,,,,,,,,,,,,,
BE01096,CELL COUNTER,LIFE TECHNOLOGIES,COUNTESS+AC0-II,2185+AC0-17091760,F3,B,BIO BANK,found in genetic 4th flr 05/09/2020,,,,,,,,,,,,
BE01097,HBAIC ANALAISER,EKF DIAGNOSTIC,QUO TEST,1A0054,F1,B,Pediatric Clinic,,,,,,,,,,,,,
BE01098,HBAIC ANALAISER,EKF DIAGNOSTIC,QUO TEST,1A0062,GR,B,General clinic,,,,,,,,,,,,,
BE01099,HBAIC ANALAISER,EKF DIAGNOSTIC,QUO TEST,1A0060,GR,B,General clinic,,,,,,,,,,,,,
BE01100,SYRINGE PUMP,INJECTION MC,AGILIA,21990630,F1,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01101,SYRINGE PUMP,INJECTION MC,AGILIA,21990626,F1,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01102,GLUCOSE ANALAISER,GM9,ANALOX INSTRUMENTS,4132 / 4171,F1,A,Clinical Skill Centre,,,GAT,,2025,,,,,,2018+AC0-05+AC0-12,,
BE01103,GLUCOSE ANALAISER,GM9,ANALOX INSTRUMENTS,4131,F1,A,Clinical Skill Centre,,,GAT,,2025,,,,,,2018+AC0-05+AC0-12,,
BE01104,patient monitor,DASH +AC0- 5000,GE,SHQ16104679SA,B1,A,DIC,,,,,,,,,,,,,
BE01105,MICRO SAMPLE INCUBATOR,HYBEX,SCIGENE,HYX183155,F3,A,GENOME CENTER,,,,,,,,,,,,,
BE01106,CELL COUNTER,COUNTESS,THERMO,2186A18093641,F3,A,GENOME CENTER,found in genetic 4th flr 05/09/2020,,,,,,,,,,,,
BE01107,SAMPLE MIXER,HULA MIXER,LIFE TECHNOLOGIES,+ACI-,1015618070323+ACI-,F3,A,GENOME CENTER,,,,,,,,,,,,,
BE01108,SAMPLE MIXER,HULA MIXER,LIFE TECHNOLOGIES,+ACI-,01015618070324+ACI-,F3,A,GENOME CENTER,,,,,,,,,,,,,
BE01109,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01110,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01111,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01112,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01113,GLUCOMETER,ABBOTT,OPTIUM,PI9F6,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01114,D+AC0-100,,,2229004574,F3,B,Clinical lab,repeat BE01071,,,,,,,,,,,,
BE01115,plate reader,bio tek,epoch,1811151E,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01116,blood drawing electric chair,actual Way med,SERIE+AC0-IV,C1441,GR,B,PHELBOTOMY,,,,,,,,,,,,,
BE01117,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1942,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01118,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1426,F1,B,SPECIALITY,found in dental,,,,,,,,,,,,
BE01119,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1369,F1,B,SPECIALITY,found in Opthalmology,,,,,,,,,,,,
BE01120,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1306,F1,B,SPECIALITY,found in Skill center,,,,,,,,,,,,
BE01121,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1191,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01122,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO7384,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01123,GLUCOMETER,ABBOTT,OPTIUM,LAMW092SO3935,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01124,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1725,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01125,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1691,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01126,GLUCOMETER,ABBOTT,OPTIUM,LAMW091SO1489,F1,B,SPECIALITY,rm 536,,,,,,,,,,,,
BE01127,GLUCOMETER,ABBOTT,OPTIUM,LAMW092SO1919,F1,B,SPECIALITY,,,,,,,,,,,,,
BE01128,Tonoport,tonoportV,tonoportV,TONO+AC0-19823,GROUND,B,Cardiolgy clinic,,,,,,,,,,,2011,USE,
BE01129,Tonoport,tonoportV,tonoportV,TONO+AC0-18874,GROUND,B,Cardiolgy clinic,repeat BE01079,,,,,,,,,,2011,USE,
BE01130,FREEZER ,U+AC0-830,TELSTAR,524008,F3,B,BMBU,,,,,,,,,,,,,
BE01131,FREEZER,995,THERMO,300193245,F4,B,IICTU,,,,,,,,,,,,,
BE01132,MINIGEL ELECTROFEROSIS SYSTEM,THERMO,7316,300230863,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01133,Digital Vortex Mixer,VWR,ECN444+AC0-0999,190102001,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01134,Digital Vortex Mixer,VWR,ECN444+AC0-0999,180910002,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01135,Digital Vortex Mixer,VWR,ECN444+AC0-0999,190102002,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01136,Digital Vortex Mixer,VWR,ECN444+AC0-0999,190102004,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01137,THERMO MIXER,EPPENDORF,FI5,5384HP905613,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01138,MINI CETRIFUGE,THERMO,MY SPIN +AC0- 12,HSE+AC0-08064,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01139,MINI CETRIFUGE,THERMO,MY SPIN +AC0- 12,HSE +AC0- 08067,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01140,MINI CETRIFUGE,THERMO,MY SPIN +AC0- 12,HSE +AC0- 08065,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01141,ANALITICAL BALANCE,SARTORIUS,QUINTIX 64+AC0-IS,+ACI-,0037308748+ACI-,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE0BE01142,FREEZER +AC0-20,THERMO,ULT+AC0-3030W,+ACI-,1114925101190215+ACI-,F3,B,Clinical lab,,,,,,,,,,,,,
BE01143,blood drawing electric chair,actual Way med,SERIE+AC0-IV,C1464,GR,B,PHELBOTOMY,,,,,,,,,,,,,
BE01144,SEROLOGY ROTATOR,LW SCIENTIFIC,RTL+AC0-BLVD+AC0-24T2,RDI+AC0-19010005,F3,B,Clinical lab,,,MedArabia,,,,,,,,,,
BE01145,STAT SENSOR,STAT CENSOR+AC0-I,STAT SENSOR,47016018149,F3,B,Clinical lab,+ACI-repeat BE01220, found in DIC+ACI-,,ATC,,,,,,,,,,
BE01146,mili+AC0-Q IQ+AC0-7000 Purification System,milli pore,mili+AC0-Q IQ+AC0-7000,F7NA64626G/F7PA93498F,f4,B,IICTU,Replaced with elga frm ATC 5/5/2024,,ATP medical,Ansu+AC0-60707782,INV+AC0-0911,,KD19572.510(for3),,,,24/04/2019 2yr wrnty,,
BE01147,mili+AC0-Q IQ+AC0-7000 Purification System,milli pore,mili+AC0-Q IQ+AC0-7000,F7NA64626F/F7PA93498M,f3,B,BMBU,Replaced with elga frm ATC 5/5/2024,,ATP medical,Ansu+AC0-60707782,,,,,,,24/04/2019 2yr wrnty,,
BE01148,mili+AC0-Q IQ+AC0-7000 Purification System,milli pore,mili+AC0-Q IQ+AC0-7000,F7NA64626D/F7PA93498C,f4,B,GENOME CENTER,Replaced with elga frm ATC 5/5/2024,,ATP medical,Ansu+AC0-60707782,,,,,,,24/04/2019 2yr wrnty,,
BE01149,REFRIGERATOR,DAEWOO,FN+AC0-G795NTIS,KE+AC0-189E14290069,f4,B,IICTU,,,,,,,,,,,,,
BE01150,Hiseq+AC0-2500,illumina,Hiseq+AC0-2500,7001044,f3,B,GENOME CENTER,Scrap +ACY- replaced with BE01360,,Tectron,,,,,,,,,,
BE01151,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386209/uu42079898,F3,B,Clinical lab,+ACI-shifted frm 536 to 542, 28/1/2021+ACI-,,C.C.C,Vinsu+AC0-65600082,,,,,,,,,
BE01152,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386169/uu42079899,F3,B,Clinical lab,B1 Store,,C.C.C,,,,,,,,,,
BE01153,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386212/uu42079901,F3,B,Clinical lab,found in rm502 G+AC0-flr,,C.C.C,,,,,,,,,,
BE01154,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386200/uu42079905,F3,B,Clinical lab,found in 1st flr pediatric,,C.C.C,,,,,,,,,,
BE01155,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386166/uu42079902,F3,B,Clinical lab,+ACI-podaitry, G flr+ACI-,,C.C.C,,,,,,,,,,
